prompt,gt,pred,generated_text
"Sentence: John will to kick the ball.
Linguistically acceptable: no

Sentence: Chris became quite conservative and trying to change their minds.
Linguistically acceptable: no

Sentence: Students studying English read Conrad's Heart of Darkness while at university.
Linguistically acceptable: yes

Sentence: He figured it out.
Linguistically acceptable: yes

Sentence: I felt that I know you.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: A proof that God exist does.
Linguistically acceptable: no

Sentence: With their teacher, the kids have arrived safely, hasn't he?
Linguistically acceptable: no

Sentence: A motorist has reported that the road is blocked by snow at Bunker Hill.
Linguistically acceptable: yes

Sentence: What you should do is order one first.
Linguistically acceptable: yes

Sentence: Will he can do it?
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Carla slid at the book to Dale.
Linguistically acceptable: no

Sentence: The roof is leaks.
Linguistically acceptable: no

Sentence: I was born in 1970.
Linguistically acceptable: yes

Sentence: Me, I like beer.
Linguistically acceptable: yes

Sentence: I ate that she was happy
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: Brown equipped a camera near Jones.
Linguistically acceptable: no

Sentence: John offers little suggestion.
Linguistically acceptable: no

Sentence: Sarah sang an aria.
Linguistically acceptable: yes

Sentence: John said Martha sang the aria with gusto.
Linguistically acceptable: yes

Sentence: Anson believed himself to be handsome.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: He does may leave here.
Linguistically acceptable: no

Sentence: The phone company billed $10 to me.
Linguistically acceptable: no

Sentence: Loren was relied on by Pavarotti and Hepburn by Bond.
Linguistically acceptable: yes

Sentence: This actress must play in this movie and she will play in this movie.
Linguistically acceptable: yes

Sentence: We arrived about six o'clock
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Buffy couldn't do 100 push ups and anybody laughed.
Linguistically acceptable: no

Sentence: Did you notice of which difficulties she made light?
Linguistically acceptable: no

Sentence: the person whom John gave the book to left.
Linguistically acceptable: yes

Sentence: It seemed to rain.
Linguistically acceptable: yes

Sentence: Gilgamesh is having fought the dragon.
Linguistically acceptable: ",0,1,100
"Sentence: Henry wanted to possibly marry Fanny.
Linguistically acceptable: no

Sentence: Heidi believes Bill's description of herself.
Linguistically acceptable: no

Sentence: I mixed the eggs and cream.
Linguistically acceptable: yes

Sentence: for John to hurt his friends is stupid.
Linguistically acceptable: yes

Sentence: Anson thought that himself was happy.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: My mother bore me in 1970.
Linguistically acceptable: no

Sentence: He might do leave.
Linguistically acceptable: no

Sentence: A professional dancer would be able to do it.
Linguistically acceptable: yes

Sentence: The man kicked the ball.
Linguistically acceptable: yes

Sentence: Fortunately Hermione passed biology
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: He does may leave here.
Linguistically acceptable: no

Sentence: It is that Bill is honest that John believes.
Linguistically acceptable: no

Sentence: Ron's likely to be on the Web, isn't he?
Linguistically acceptable: yes

Sentence: Which chemical did you mix the hydrogen peroxide and?
Linguistically acceptable: yes

Sentence: I might be not going to the party but washing my hair
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: I know two men behind myself.
Linguistically acceptable: no

Sentence: There were twenty students at the lecture and any student who was there said it was inspiring.
Linguistically acceptable: no

Sentence: The tall, handsome man kicked the ball.
Linguistically acceptable: yes

Sentence: Buffy couldn't do 100 push ups and somebody laughed.
Linguistically acceptable: yes

Sentence: I thought he liked myself
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: Fabio asked if had Claus run a marathon.
Linguistically acceptable: no

Sentence: Willy is taller than Bill by as much as that Bill is taller than Dan is believed.
Linguistically acceptable: no

Sentence: All of the land belongs to the government.
Linguistically acceptable: yes

Sentence: Ellen told Helen.
Linguistically acceptable: yes

Sentence: The butler sent the poison to Dinah.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: Terry touched at the cat.
Linguistically acceptable: no

Sentence: John to fix the computer.
Linguistically acceptable: no

Sentence: The jockey rides the horse.
Linguistically acceptable: yes

Sentence: I mixed the eggs and cream.
Linguistically acceptable: yes

Sentence: Jason happens to appear to seem to be sick.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: The luscious chick who Billy and went to the movies will wed me ere the morn.
Linguistically acceptable: no

Sentence: Fred knows which politician for Karen to vote for.
Linguistically acceptable: no

Sentence: He got hit in the face with the tip of a surfboard.
Linguistically acceptable: yes

Sentence: Dave and Alina left.
Linguistically acceptable: yes

Sentence: What did you ask who saw?
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: The students and Professor Swansong is meeting in the park.
Linguistically acceptable: no

Sentence: Patrick is likely that left.
Linguistically acceptable: no

Sentence: Grandma is coming to Mr Chalky's school tomorrow.
Linguistically acceptable: yes

Sentence: It is to Cleveland that John drove the truck.
Linguistically acceptable: yes

Sentence: We linguists love to argue
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Doug removed the scratches to nowhere.
Linguistically acceptable: no

Sentence: I believe that the problem is not easy to be obvious.
Linguistically acceptable: no

Sentence: Heidi thinks that the salmon flavored candy bars were eaten.
Linguistically acceptable: yes

Sentence: Are you going on holiday before or after Easter? I prefer after Easter.
Linguistically acceptable: yes

Sentence: He can will go
Linguistically acceptable: ",0,0,<strong>no</strong>
"Sentence: Who did you wonder saw Kim?
Linguistically acceptable: no

Sentence: Brown equipped Jones a camera.
Linguistically acceptable: no

Sentence: John resembles his mother.
Linguistically acceptable: yes

Sentence: The captain sank the boat with a torpedo.
Linguistically acceptable: yes

Sentence: How fierce the battle?
Linguistically acceptable: ",0,0,<strong>no</strong>
"Sentence: They caused him to become angry by making him.
Linguistically acceptable: no

Sentence: I'm going to call somebody who is.
Linguistically acceptable: no

Sentence: I spared him the trouble.
Linguistically acceptable: yes

Sentence: The scientist made her a robot.
Linguistically acceptable: yes

Sentence: Which king did you ask which city invaded?
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: What did Bill cook and wash the dishes?
Linguistically acceptable: no

Sentence: The package carried to New York.
Linguistically acceptable: no

Sentence: Every student who handed in some homework will get a prize.
Linguistically acceptable: yes

Sentence: Some branches broke off of the tree.
Linguistically acceptable: yes

Sentence: It is some disgruntled old pigs in those ditches that humans love to eat.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: Jason intended for he to learn magic.
Linguistically acceptable: no

Sentence: Did he try ever to talk to the student?
Linguistically acceptable: no

Sentence: Mary, who John asked for help, thinks he is foolish.
Linguistically acceptable: yes

Sentence: is taller than that man.
Linguistically acceptable: yes

Sentence: That banana is eating the monkey.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Paul breathed at Mary.
Linguistically acceptable: no

Sentence: We rummaged papers through the desk.
Linguistically acceptable: no

Sentence: Mary ran.
Linguistically acceptable: yes

Sentence: We have not confirmed whether the flight had been booked.
Linguistically acceptable: yes

Sentence: Burn them!
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: Fred gave the ball under Molly.
Linguistically acceptable: no

Sentence: The deed which I want to peruse that contract before filing away is probably a forgery.
Linguistically acceptable: no

Sentence: Henry cleared dishes from the table.
Linguistically acceptable: yes

Sentence: The scissors are lost
Linguistically acceptable: yes

Sentence: It stinks that Aphrodite is omnipotent.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: They can't do it, can he?
Linguistically acceptable: no

Sentence: I aren't going.
Linguistically acceptable: no

Sentence: The secretary transcribed the speech into the record.
Linguistically acceptable: yes

Sentence: The maple changed into an oak.
Linguistically acceptable: yes

Sentence: Agamemnon seems to be a maniac
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: The more everyone eat, the more John keeps his big mouth shut about it, OK?
Linguistically acceptable: no

Sentence: John knows whose book Mary bought and Tom talked.
Linguistically acceptable: no

Sentence: Calvin has dated every girl who Jeff has dated.
Linguistically acceptable: yes

Sentence: The wagon rumbled down the road.
Linguistically acceptable: yes

Sentence: Will Anson come to the party?
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: That Jack ever slept is possible.
Linguistically acceptable: no

Sentence: Which boy's guardian's did we elect employer president?
Linguistically acceptable: no

Sentence: I went to the store and bought some whiskey.
Linguistically acceptable: yes

Sentence: I've got to both try and find that screw.
Linguistically acceptable: yes

Sentence: I wondered who Medea had poisoned.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: I stalked for game in the woods.
Linguistically acceptable: no

Sentence: I know which book Max read, and which book Oscar hasn't done so.
Linguistically acceptable: no

Sentence: My friends wanted to quickly leave the party.
Linguistically acceptable: yes

Sentence: A lot of snow melted on the streets of Chicago.
Linguistically acceptable: yes

Sentence: I inquired when could we leave.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: They caused him to become angry by making him.
Linguistically acceptable: no

Sentence: This girl in the or on the red coat will put a picture of Bill on your desk.
Linguistically acceptable: no

Sentence: John knows whether she will come back.
Linguistically acceptable: yes

Sentence: Why she told him is unclear.
Linguistically acceptable: yes

Sentence: They kicked them
Linguistically acceptable: ",1,1,100
"Sentence: Mary reported he to have loved her.
Linguistically acceptable: no

Sentence: Mary thinks whether Bill will come.
Linguistically acceptable: no

Sentence: They pushed their way through the crowd.
Linguistically acceptable: yes

Sentence: Martha carved a piece of wood into a toy for the baby.
Linguistically acceptable: yes

Sentence: The monkey is ate the banana
Linguistically acceptable: ",0,0,<strong>no</strong>
"Sentence: The book brings easily to the meeting.
Linguistically acceptable: no

Sentence: Handsome though they told me that Tom is, I still won't date him.
Linguistically acceptable: no

Sentence: John kicked him.
Linguistically acceptable: yes

Sentence: The big man from NY has often said that he gave peanuts to elephants.
Linguistically acceptable: yes

Sentence: I would like to could swim
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: The professor talked us.
Linguistically acceptable: no

Sentence: Kiss himself.
Linguistically acceptable: no

Sentence: The strong winds cleared the skies.
Linguistically acceptable: yes

Sentence: It is rumored that he is on his way out.
Linguistically acceptable: yes

Sentence: I kicked myself
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: Bill seems to be obnoxious, but I don't think that Sam turns out.
Linguistically acceptable: no

Sentence: Constant reading Shakespeare satisfied me
Linguistically acceptable: no

Sentence: The crowd vanished.
Linguistically acceptable: yes

Sentence: How do you think that Mary solved the problem?
Linguistically acceptable: yes

Sentence: The bookcase ran
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: Collapsed Harry.
Linguistically acceptable: no

Sentence: Robin is nothing in the box.
Linguistically acceptable: no

Sentence: He will can go
Linguistically acceptable: yes

Sentence: Not speaking English is a disadvantage.
Linguistically acceptable: yes

Sentence: I shaved myself.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: Harry says that Sally dislikes himself.
Linguistically acceptable: no

Sentence: I must can eat plums.
Linguistically acceptable: no

Sentence: I wonder whether Mary has worked for Microsoft.
Linguistically acceptable: yes

Sentence: Maxwell is the man who won the Nobel Prize for astrology.
Linguistically acceptable: yes

Sentence: Anson became a muscle bound.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: Nathan showed to Benjamin it.
Linguistically acceptable: no

Sentence: Pat was annoyed by that their parents did nothing to stop it.
Linguistically acceptable: no

Sentence: He figured out the answer.
Linguistically acceptable: yes

Sentence: Sharon flinched.
Linguistically acceptable: yes

Sentence: Somebody just left - guess who.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: Myron is making Suzie's claim that dead is better than red.
Linguistically acceptable: no

Sentence: I have Tom's feeling that the company will squander the money.
Linguistically acceptable: no

Sentence: There jumped out of the box a little white rabbit.
Linguistically acceptable: yes

Sentence: John saw the man in the room.
Linguistically acceptable: yes

Sentence: They claimed they had settled on something, but it wasn't clear what they had settled on.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: This hat I know the boy who was wearing.
Linguistically acceptable: no

Sentence: How brave he is tall and!
Linguistically acceptable: no

Sentence: They believe the cat to be out of the bag.
Linguistically acceptable: yes

Sentence: The rope coiled around the post.
Linguistically acceptable: yes

Sentence: If Sam was going, Sally would know where.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: Me gave it to him.
Linguistically acceptable: no

Sentence: We caught them eat the bananas.
Linguistically acceptable: no

Sentence: Jasmine pushed the door open.
Linguistically acceptable: yes

Sentence: What the gentleman seemed to be asking is how policy would have differed.
Linguistically acceptable: yes

Sentence: They're going to serve the guests something, but it's unclear what.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Connie has become of the opinion that we should get out.
Linguistically acceptable: no

Sentence: Henry wanted to possibly marry Fanny.
Linguistically acceptable: no

Sentence: Do you think that he ever went there alone?
Linguistically acceptable: yes

Sentence: A man just came in and a woman went out who hate each other like poison and always have.
Linguistically acceptable: yes

Sentence: She's reading. I can't imagine what.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: What sofa will he put the chair between some table and?
Linguistically acceptable: no

Sentence: Always, any lion is majestic.
Linguistically acceptable: no

Sentence: Mike will sing if you will.
Linguistically acceptable: yes

Sentence: John said Heidi was obsessed with broccoli.
Linguistically acceptable: yes

Sentence: John said Joan saw someone from her graduating class.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: Traci gave a lollipop.
Linguistically acceptable: no

Sentence: Louis begged Kate that she leave her job.
Linguistically acceptable: no

Sentence: The mouse nibbled on the cheese.
Linguistically acceptable: yes

Sentence: It was as awful a picture as it first seemed.
Linguistically acceptable: yes

Sentence: John ate dinner but I don't know who.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: They heard that John criticized each other.
Linguistically acceptable: no

Sentence: John seems to be easy to fool Ben.
Linguistically acceptable: no

Sentence: The man who ordered a hot dog got one.
Linguistically acceptable: yes

Sentence: I believe it to be obvious that the problem is not easy.
Linguistically acceptable: yes

Sentence: She mailed John a letter, but I don't know to whom.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: Volunteers praise easily.
Linguistically acceptable: no

Sentence: A mile to work was run by him.
Linguistically acceptable: no

Sentence: Mary wants to wear nice blue German dress.
Linguistically acceptable: yes

Sentence: With this chainsaw we felled the murder.
Linguistically acceptable: yes

Sentence: I served leek soup to my guests.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: We are knowing this theory.
Linguistically acceptable: no

Sentence: A variety of styles have been in vogue for the last year.
Linguistically acceptable: no

Sentence: The secretary transcribed the speech.
Linguistically acceptable: yes

Sentence: Fido is a smarter dog than Spot.
Linguistically acceptable: yes

Sentence: I served my guests.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: The house constructed.
Linguistically acceptable: no

Sentence: Our team played all well.
Linguistically acceptable: no

Sentence: We drove all the way to Buenos Aires.
Linguistically acceptable: yes

Sentence: The man on whose lap the puppet is sitting is ventriloquist.
Linguistically acceptable: yes

Sentence: She was bathing, but I couldn't make out who.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: He seems to become more corrupt, as every senator talks to more lobbyists.
Linguistically acceptable: no

Sentence: Rosemary hates.
Linguistically acceptable: no

Sentence: I expected there to be a problem.
Linguistically acceptable: yes

Sentence: Bill floated down the river for hours.
Linguistically acceptable: yes

Sentence: She knew French for Tom.
Linguistically acceptable: ",0,0,<strong>no</strong>
"Sentence: There stabbed an animal.
Linguistically acceptable: no

Sentence: John that we are looking for showed up.
Linguistically acceptable: no

Sentence: Susan doesn't eat her vegetables enough.
Linguistically acceptable: yes

Sentence: Paula spanked the naughty child's back.
Linguistically acceptable: yes

Sentence: John is tall on several occasions.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: So much of a scholar is here.
Linguistically acceptable: no

Sentence: The cloth swatted the fly.
Linguistically acceptable: no

Sentence: My heart is pounding from fear.
Linguistically acceptable: yes

Sentence: That annoying faucet was dripping constantly for months.
Linguistically acceptable: yes

Sentence: The ship sank, but I don't know with what.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: Mary talked to any man or any woman.
Linguistically acceptable: no

Sentence: Fluffy is sick, as nobody knows.
Linguistically acceptable: no

Sentence: Herman mixed the eggs and the cream together.
Linguistically acceptable: yes

Sentence: Though he may seem intelligent, he does not seem deep.
Linguistically acceptable: yes

Sentence: They noticed the painting, but I don't know for how long.
Linguistically acceptable: ",0,0,<strong>no</strong>
"Sentence: Kicked the man the ball.
Linguistically acceptable: no

Sentence: I do not have sung.
Linguistically acceptable: no

Sentence: There are 3 firemen available.
Linguistically acceptable: yes

Sentence: The red dress with the pink stripes looks good on Sandy.
Linguistically acceptable: yes

Sentence: John was tall, but I don't know on what occasions.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: Odysseus attempted Odysseus to hear the sirens.
Linguistically acceptable: no

Sentence: Sally might be, and I know a girl who definitely is pregnant.
Linguistically acceptable: no

Sentence: I wonder what John kissed.
Linguistically acceptable: yes

Sentence: A programme about Euripides is on a Radio 4 tonight.
Linguistically acceptable: yes

Sentence: Joan ate dinner with someone but I don't know who.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: What does who admire?
Linguistically acceptable: no

Sentence: The cat touched.
Linguistically acceptable: no

Sentence: I am anxious that you should arrive on time.
Linguistically acceptable: yes

Sentence: The captain sank the boat.
Linguistically acceptable: yes

Sentence: Joan ate dinner with someone but I don't know who with.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: That piano, which the boy's playing loudly drove everyone crazy, was badly out of tune.
Linguistically acceptable: no

Sentence: The boys were made a good mother by Aunt Mary.
Linguistically acceptable: no

Sentence: Abernathy admitted that the poison pen letter had been written by my sister and himself.
Linguistically acceptable: yes

Sentence: How much of the fresco did the flood damage?
Linguistically acceptable: yes

Sentence: I know that Meg's attracted to Harry, but they don't know who.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: It's probable in general that he understands what's going on.
Linguistically acceptable: no

Sentence: John in the doorway waved to his father.
Linguistically acceptable: no

Sentence: John asked whether she left.
Linguistically acceptable: yes

Sentence: One of the Jewish children is a spunky girl, who gave a black eye to the kid with the German roots before the start of the war.
Linguistically acceptable: yes

Sentence: Since Jill said Joe had invited Sue, we didn't have to ask who.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: Is likely Jean to leave.
Linguistically acceptable: no

Sentence: Every essay she's written and which I've read is on that pile.
Linguistically acceptable: no

Sentence: Who did Gilgamesh believe to have kissed Aphrodite?
Linguistically acceptable: yes

Sentence: Selina touched the horse's back.
Linguistically acceptable: yes

Sentence: I know that Meg's attracted to Harry, but they don't know who.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: John is believed to be certain by everyone that Fred is crazy.
Linguistically acceptable: no

Sentence: Because into the room came Aunt Norris, Fanny stopped talking.
Linguistically acceptable: no

Sentence: Each room sleeps five people.
Linguistically acceptable: yes

Sentence: I think it's time you give your lovely illness to someone else!
Linguistically acceptable: yes

Sentence: She said she had spoken to everybody, but he wasn't sure who.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: the pencil with that he is writing broke.
Linguistically acceptable: no

Sentence: the logs piled the barge high.
Linguistically acceptable: no

Sentence: His friend learned dancing.
Linguistically acceptable: yes

Sentence: It is tough to teach syntax.
Linguistically acceptable: yes

Sentence: Each of the performers came in, but were sitting so far back that we couldn't see who.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: Will Bill, this girl in the red coat will put a picture of Bill on your desk before tomorrow.
Linguistically acceptable: no

Sentence: The cat touched.
Linguistically acceptable: no

Sentence: He has been happy
Linguistically acceptable: yes

Sentence: They are kind to her.
Linguistically acceptable: yes

Sentence: She didn't talk to one student.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: I lent Tony the book most of the way.
Linguistically acceptable: no

Sentence: Her will put a picture of Bill on your desk before tomorrow.
Linguistically acceptable: no

Sentence: A woman who heard the news contributed to the fund.
Linguistically acceptable: yes

Sentence: Poseidon appears to have turned out to have left.
Linguistically acceptable: yes

Sentence: She doesn't meet anyone for dinner, but they can't figure out who.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: Benjamin thought he would give the cloak to Lee and the cloak to Lee he gave.
Linguistically acceptable: no

Sentence: The child wail
Linguistically acceptable: no

Sentence: Were you surprised that he stole the watch?
Linguistically acceptable: yes

Sentence: I didn't realize that it had rained and some crops had been destroyed.
Linguistically acceptable: yes

Sentence: Everyone relies on someone. It's unclear who.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Lecturer was sitting at her desk.
Linguistically acceptable: no

Sentence: Will can he do it?
Linguistically acceptable: no

Sentence: Nora sent the book to Peter.
Linguistically acceptable: yes

Sentence: We spent yesterday cooking.
Linguistically acceptable: yes

Sentence: Each student wrote a paper on a Mayan language, but I don't remember which one.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: I put the box the book.
Linguistically acceptable: no

Sentence: John seems that it is likely to win.
Linguistically acceptable: no

Sentence: Wanda taught the students French.
Linguistically acceptable: yes

Sentence: A burlap sack of potatoes with mealy skins fell on the professor of linguistics with the terrible taste in T-shirts from the twelfth story.
Linguistically acceptable: yes

Sentence: The newspaper has reported that they are about to appoint someone, but I can't remember who the newspaper has reported that they are about to appoint.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Who seemed that had poisoned Jason?
Linguistically acceptable: no

Sentence: They want to wrote to her.
Linguistically acceptable: no

Sentence: The kennel which Mary made and Fido sleeps in has been stolen.
Linguistically acceptable: yes

Sentence: Anson demonized David almost constantly.
Linguistically acceptable: yes

Sentence: The newspaper has reported that they are about to appoint someone, but I can't remember who they are about to appoint.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Harriet alternated folk songs and pop songs together.
Linguistically acceptable: no

Sentence: We yelled ourselves.
Linguistically acceptable: no

Sentence: The maple changed into an oak from a cedar.
Linguistically acceptable: yes

Sentence: We love them.
Linguistically acceptable: yes

Sentence: Most columnists claim that a senior White House official has been briefing them, and the newspaper today reveals which one.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: If it, I've lost $500.
Linguistically acceptable: no

Sentence: The wall banged with the grocery cart.
Linguistically acceptable: no

Sentence: Jack eats caviar more than he eats mush.
Linguistically acceptable: yes

Sentence: Jason expected the doctor to treat Medea
Linguistically acceptable: yes

Sentence: Most columnists claim that a senior White House official has been briefing them, but none will reveal which one.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: I kicked me
Linguistically acceptable: no

Sentence: The painting stole from the museum.
Linguistically acceptable: no

Sentence: Which book about herself did Jenny say that Anson had written.
Linguistically acceptable: yes

Sentence: A programme about Euripides is on a Radio 4 tonight.
Linguistically acceptable: yes

Sentence: Bill wondered how many papers Sandy had read, but he didn't care which ones.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Which boy works in a skyscraper and the girl in a quonset hut?
Linguistically acceptable: no

Sentence: Kim likes Sandy and Lee likes to Leslie.
Linguistically acceptable: no

Sentence: I wonder in which pocket it was that Kim had hidden the jewels.
Linguistically acceptable: yes

Sentence: The boys fought with each other.
Linguistically acceptable: yes

Sentence: I never know which papers Sandy has read, but I usually know how many.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: much bags is needed.
Linguistically acceptable: no

Sentence: Seems John to fix the computer.
Linguistically acceptable: no

Sentence: Traci gave the whale a lollipop.
Linguistically acceptable: yes

Sentence: They sat on Mary.
Linguistically acceptable: yes

Sentence: Sandy had read how many papers?!
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: Like after tasting.
Linguistically acceptable: no

Sentence: I spoke to about the war yesterday that guy who's always following us.
Linguistically acceptable: no

Sentence: The gardener must trim the rose bushes today.
Linguistically acceptable: yes

Sentence: Which city and which conference did Bill go to?
Linguistically acceptable: yes

Sentence: Everybody gets on well with a certain relative, but often only his therapist knows which one.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: George has went to America.
Linguistically acceptable: no

Sentence: I expect to double more than my profits.
Linguistically acceptable: no

Sentence: Who did Kim work for and Sandy rely on?
Linguistically acceptable: yes

Sentence: This book I enjoyed.
Linguistically acceptable: yes

Sentence: Which book did each author recommend?
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: Talked with Bill about the exam.
Linguistically acceptable: no

Sentence: Is likely Jean to leave.
Linguistically acceptable: no

Sentence: the enemy's destroying the city was horrific.
Linguistically acceptable: yes

Sentence: Palmer is a guy who for for him to stay in school would be stupid.
Linguistically acceptable: yes

Sentence: His or her least known work.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Lydia pocketed her pocket with the change.
Linguistically acceptable: no

Sentence: Reports of which the government prescribes the height of the Lettering on the covers are invariably boring.
Linguistically acceptable: no

Sentence: Tonight, what Bob cooked yesterday still tastes good.
Linguistically acceptable: yes

Sentence: he had been reading the article.
Linguistically acceptable: yes

Sentence: They were going to meet sometime on Sunday, but the faculty didn't know when.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Donny is likely that left.
Linguistically acceptable: no

Sentence: Henri told Sue in the drawer that Bill put socks.
Linguistically acceptable: no

Sentence: Doug cleared the table.
Linguistically acceptable: yes

Sentence: The president could not approve the bill.
Linguistically acceptable: yes

Sentence: John likes some students, but I don't know who.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: The cup emptied with water.
Linguistically acceptable: no

Sentence: Stories about himself seem to show up more on the evening news, the more that John gets upset by them.
Linguistically acceptable: no

Sentence: They all agreed to include those matters everyone believed had been excluded from the Treaty.
Linguistically acceptable: yes

Sentence: Jessica loaded boxes onto the wagon.
Linguistically acceptable: yes

Sentence: I don't know who John likes.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: What does who admire?
Linguistically acceptable: no

Sentence: How hard to read the book was it?
Linguistically acceptable: no

Sentence: Norman Lemming jumped off the cliff and William Lemming did so too.
Linguistically acceptable: yes

Sentence: The children chased the dog.
Linguistically acceptable: yes

Sentence: John likes some students, but I don't know who John likes some students.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: John is believed to be certain by everyone that Fred is crazy.
Linguistically acceptable: no

Sentence: her will the race.
Linguistically acceptable: no

Sentence: Brian wiped the fingerprints from inside the cupboard.
Linguistically acceptable: yes

Sentence: Henri will paint the floor for an hour.
Linguistically acceptable: yes

Sentence: Joan said she talked to the students, but Fred couldn't figure out who.
Linguistically acceptable: ",0,0,<strong>no</strong>
"Sentence: Bill floated into the cave for hours.
Linguistically acceptable: no

Sentence: Bill left when I am looking at a girl who vomited.
Linguistically acceptable: no

Sentence: Susan consented to try to seem to have been kissed.
Linguistically acceptable: yes

Sentence: John thinks that Bill left.
Linguistically acceptable: yes

Sentence: He announced he had eaten the asparagus, but we didn't know what.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: John asked who and where Bill had seen.
Linguistically acceptable: no

Sentence: John put his gold to be under the bathtub.
Linguistically acceptable: no

Sentence: The car has been being driven.
Linguistically acceptable: yes

Sentence: Every student in Mary's class, by virtue of being in her class, is working on polarity items.
Linguistically acceptable: yes

Sentence: She was reading the books under the table, but Fred didn't know what books.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Mary thinks for Bill to come.
Linguistically acceptable: no

Sentence: Mary desired John to go abroad.
Linguistically acceptable: no

Sentence: The president's moral destruction is complete.
Linguistically acceptable: yes

Sentence: She's gone and ruined her dress now.
Linguistically acceptable: yes

Sentence: He announced he would marry the woman he loved most, but none of his relatives could figure out who.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: The White Rabbit vanished his watch.
Linguistically acceptable: no

Sentence: The more carefully he knows a man that worded the letter the safer he'll be.
Linguistically acceptable: no

Sentence: Jennifer craned her neck.
Linguistically acceptable: yes

Sentence: We are using their teaching material.
Linguistically acceptable: yes

Sentence: She talked to John or Mary but I don't know which.
Linguistically acceptable: ",1,0,<b>no</b>
