prompt,gt,pred,generated_text
"Sentence: Either the boys or the girls is going to be there.
Linguistically acceptable: no

Sentence: I talked to Winston about him.
Linguistically acceptable: no

Sentence: Who seemed that had poisoned Jason?
Linguistically acceptable: no

Sentence: The witch turned him from a prince.
Linguistically acceptable: no

Sentence: John made a fool of himself in front of anyone who was there.
Linguistically acceptable: yes

Sentence: Did Captain Wentworth write a letter to Anne Elliott?
Linguistically acceptable: yes

Sentence: Matt kissed her.
Linguistically acceptable: yes

Sentence: Mary won't have been eating cake, but John will.
Linguistically acceptable: yes

Sentence: Tom said he would and Bill actually did eat a raw eggplant.
Linguistically acceptable: ",1,1,<strong>yes</strong>
"Sentence: I've never seen the taller man than my father.
Linguistically acceptable: no

Sentence: Someone did Medea poison.
Linguistically acceptable: no

Sentence: Which professor did they meet someone who knows?
Linguistically acceptable: no

Sentence: Cynthia munched.
Linguistically acceptable: no

Sentence: Bill's reading Shakespeare satisfied me
Linguistically acceptable: yes

Sentence: I asked the question.
Linguistically acceptable: yes

Sentence: John was carefully studying Russian.
Linguistically acceptable: yes

Sentence: I danced a dance.
Linguistically acceptable: yes

Sentence: The wealthy young man bought that piano for his secret fiancée.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: She tried to left
Linguistically acceptable: no

Sentence: Can he not have been working?
Linguistically acceptable: no

Sentence: She believed never his story.
Linguistically acceptable: no

Sentence: John seems to rain.
Linguistically acceptable: no

Sentence: I lifted the books from the floor to the table.
Linguistically acceptable: yes

Sentence: People were playing on the beach.
Linguistically acceptable: yes

Sentence: Then, John left.
Linguistically acceptable: yes

Sentence: Mickey looked up the reference.
Linguistically acceptable: yes

Sentence: The dog stole the turkey.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: The yolk and the white separated apart.
Linguistically acceptable: no

Sentence: To the washroom kissed the Blarney stone.
Linguistically acceptable: no

Sentence: I funneled the mixture.
Linguistically acceptable: no

Sentence: This girl in the red coat will put a picture of Bill it on your desk before tomorrow.
Linguistically acceptable: no

Sentence: It is tough to teach syntax.
Linguistically acceptable: yes

Sentence: Carla was shoveling.
Linguistically acceptable: yes

Sentence: Sam cut himself free.
Linguistically acceptable: yes

Sentence: John tries to be easy to get along with.
Linguistically acceptable: yes

Sentence: a tall building.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Steve pelted acorns at Anna.
Linguistically acceptable: no

Sentence: I have not should eat plums.
Linguistically acceptable: no

Sentence: Heidi said that Bill's pictures of herself were embarrassing.
Linguistically acceptable: no

Sentence: What table will he put the chair between and some sofa?
Linguistically acceptable: no

Sentence: They were wary of themselves and of each other.
Linguistically acceptable: yes

Sentence: I began the meeting at 4 P.M.
Linguistically acceptable: yes

Sentence: They like their books.
Linguistically acceptable: yes

Sentence: The umpire fell off the deck.
Linguistically acceptable: yes

Sentence: This building is tall.
Linguistically acceptable: ",1,1,<b>yes</b>
"Sentence: I met John who grows peaches.
Linguistically acceptable: no

Sentence: Student studies English for 4 hours a day.
Linguistically acceptable: no

Sentence: The umpire called off it.
Linguistically acceptable: no

Sentence: Old pictures of themselves convinced the children to pretend to be adults.
Linguistically acceptable: no

Sentence: This girl in the red coat will put a picture of Bill in the mailbox before tomorrow.
Linguistically acceptable: yes

Sentence: Mike will sing if you will sing.
Linguistically acceptable: yes

Sentence: It snowed.
Linguistically acceptable: yes

Sentence: They can't do it, can they?
Linguistically acceptable: yes

Sentence: I like the book which you gave me.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Medea tried Medea to poison her children.
Linguistically acceptable: no

Sentence: Every man lifted the table together.
Linguistically acceptable: no

Sentence: We contributed her our paycheck.
Linguistically acceptable: no

Sentence: How brave Mike is cowardly and Sam is!
Linguistically acceptable: no

Sentence: Students enter high-level educational institutions might face many problems relating to study habits.
Linguistically acceptable: yes

Sentence: Dorothy needs her skills.
Linguistically acceptable: yes

Sentence: Whenever Bill smokes, Susan hates him much more.
Linguistically acceptable: yes

Sentence: the book of poems by Robert Burns from Blackwell with a red cover takes a very long time to read.
Linguistically acceptable: yes

Sentence: Captain Wentworth wrote a letter to Anne Elliott.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: The phone company billed $10 to me.
Linguistically acceptable: no

Sentence: Maxwell isn't half the doctor.
Linguistically acceptable: no

Sentence: We talked about that our perspectives had changed over the years and the issues we had worked on as students.
Linguistically acceptable: no

Sentence: Any zebras can't fly.
Linguistically acceptable: no

Sentence: I didn't see him ever.
Linguistically acceptable: yes

Sentence: Us, we'll go together.
Linguistically acceptable: yes

Sentence: That Sam didn't pick those packages up which are to be mailed tomorrow is possible.
Linguistically acceptable: yes

Sentence: What did Calvin eat?
Linguistically acceptable: yes

Sentence: She asked was Alison coming to the party.
Linguistically acceptable: ",1,1,<b>yes</b>
"Sentence: These are similar with the bottles.
Linguistically acceptable: no

Sentence: John made Mary cooking Korean food.
Linguistically acceptable: no

Sentence: You shouldn't have played with rifles because to have is dangerous.
Linguistically acceptable: no

Sentence: Jim does have supported the theory.
Linguistically acceptable: no

Sentence: The letter established his innocence.
Linguistically acceptable: yes

Sentence: Pauline smiled her thanks.
Linguistically acceptable: yes

Sentence: liked ice cream.
Linguistically acceptable: yes

Sentence: The guy who is wearing the red hat just hit me!
Linguistically acceptable: yes

Sentence: They realised that never had Sir Thomas been so offended.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: He's fool.
Linguistically acceptable: no

Sentence: Mary got heard to insult her parents.
Linguistically acceptable: no

Sentence: What did he refute the proof that you cannot square?
Linguistically acceptable: no

Sentence: John tries him to win.
Linguistically acceptable: no

Sentence: Sonatas are tough to play on this violin.
Linguistically acceptable: yes

Sentence: Though he may seem intelligent, he does not seem deep.
Linguistically acceptable: yes

Sentence: Rome's destruction of Carthage was horrific.
Linguistically acceptable: yes

Sentence: John drink beer last night.
Linguistically acceptable: yes

Sentence: Fanny regretted having to talk to Aunt Norris.
Linguistically acceptable: ",1,1,<b>yes</b>
"Sentence: That piece of ice is too big for for him to be able to pick up with a teaspoon to be likely.
Linguistically acceptable: no

Sentence: That him won the race could surprise them.
Linguistically acceptable: no

Sentence: French fabrics adore easily.
Linguistically acceptable: no

Sentence: I said this he left
Linguistically acceptable: no

Sentence: People selling their stocks caused the crash of 1929.
Linguistically acceptable: yes

Sentence: I washed myself.
Linguistically acceptable: yes

Sentence: That anybody ever left at all is not known.
Linguistically acceptable: yes

Sentence: The plan was rejected out of hand that traffic should be banned.
Linguistically acceptable: yes

Sentence: Knowing the country well, he took a short cut.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Joan plays and sings folk songs a wonderful old guitar from Spain.
Linguistically acceptable: no

Sentence: Gilgamesh didn't ate the honey
Linguistically acceptable: no

Sentence: I gave her so.
Linguistically acceptable: no

Sentence: Jennifer craned her arm.
Linguistically acceptable: no

Sentence: Carla shoveled the snow from under the bushes.
Linguistically acceptable: yes

Sentence: It is not true that it was obvious that for Herschel to throw a fit would confuse the guards.
Linguistically acceptable: yes

Sentence: Fred kicked the ball over the fence.
Linguistically acceptable: yes

Sentence: The sofa was longer than the desk was long.
Linguistically acceptable: yes

Sentence: He left the train with somebody else's wallet in his pocket.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Susan bought her birthday some flowers.
Linguistically acceptable: no

Sentence: John will have been eating enthusiastically cake.
Linguistically acceptable: no

Sentence: He's the bit of a gossip.
Linguistically acceptable: no

Sentence: Fred offered the ball over Molly.
Linguistically acceptable: no

Sentence: They were believed all to be quite diligent.
Linguistically acceptable: yes

Sentence: He intended to will the large amount of money to Frank.
Linguistically acceptable: yes

Sentence: Louis said that parts of speech intrigued her.
Linguistically acceptable: yes

Sentence: Fanny was delighted by the idea that she could subscribe to a library.
Linguistically acceptable: yes

Sentence: Magnus went to Ireland.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: The problem knows easily.
Linguistically acceptable: no

Sentence: Tagalog is speak in the Philippines.
Linguistically acceptable: no

Sentence: I know a man who Tom drives as does.
Linguistically acceptable: no

Sentence: Who does Phineas know a girl jealous of?
Linguistically acceptable: no

Sentence: The arrow hit Ben.
Linguistically acceptable: yes

Sentence: Ellen talked with Helen about the problem.
Linguistically acceptable: yes

Sentence: I asked where you found it.
Linguistically acceptable: yes

Sentence: Fruit hit the roof.
Linguistically acceptable: yes

Sentence: Who did John send the book?
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: Who did you ask whether Mary knows why John likes?
Linguistically acceptable: no

Sentence: Medea seemed that has poisoned Jason.
Linguistically acceptable: no

Sentence: Rich we have impeccable taste.
Linguistically acceptable: no

Sentence: A book was sent Louis.
Linguistically acceptable: no

Sentence: The pliers bent the rod.
Linguistically acceptable: yes

Sentence: What Harriet did was marry Mr Martin.
Linguistically acceptable: yes

Sentence: In the hallway there ticked a grandfather clock.
Linguistically acceptable: yes

Sentence: Which goddess helped us?
Linguistically acceptable: yes

Sentence: The idea dismayed the Prime Minister that the Dome was dull.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: The therapist's analysis of Lucy's
Linguistically acceptable: no

Sentence: Loren was relied on by Pavarotti and Hepburn on by Bond.
Linguistically acceptable: no

Sentence: They, they can't stand each other.
Linguistically acceptable: no

Sentence: Steve pelted acorns to Anna.
Linguistically acceptable: no

Sentence: John can go to the market on his bike.
Linguistically acceptable: yes

Sentence: Mary scratched John's arm too.
Linguistically acceptable: yes

Sentence: Gilgamesh will seek Ishtar
Linguistically acceptable: yes

Sentence: Larry hunted all the foxes.
Linguistically acceptable: yes

Sentence: Came right in he did without so much as a knock.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: The snake clever disappeared into a hole in the ground.
Linguistically acceptable: no

Sentence: That they spoke to the janitor about that robbery yesterday is terrible, the cops.
Linguistically acceptable: no

Sentence: The person who never had he been so offended was Sir Thomas.
Linguistically acceptable: no

Sentence: Carrie touched the stick against the cat.
Linguistically acceptable: no

Sentence: If Mary listens to the Grateful Dead, she gets depressed.
Linguistically acceptable: yes

Sentence: This knife cuts well.
Linguistically acceptable: yes

Sentence: My father, he's Armenian, and my mother, she's Greek.
Linguistically acceptable: yes

Sentence: Evan's every desire
Linguistically acceptable: yes

Sentence: Harriet admired Mr Knightley.
Linguistically acceptable: ",1,1,<b>yes</b>
"Sentence: I wondered who had Medea poisoned.
Linguistically acceptable: no

Sentence: Maxwell isn't half the doctor that was here.
Linguistically acceptable: no

Sentence: This rock is too heavy for me to begin to decide about helping Bob to try to pick up.
Linguistically acceptable: no

Sentence: The owl hated the evil and the wise eagle.
Linguistically acceptable: no

Sentence: He muttered that the visitors will leave.
Linguistically acceptable: yes

Sentence: They pushed through the crowd.
Linguistically acceptable: yes

Sentence: José likes cabbage, and Holly does too.
Linguistically acceptable: yes

Sentence: How long did this fit of generosity last and who gave what to whom?
Linguistically acceptable: yes

Sentence: The book is boring.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: The lecture squirmed Sylvia.
Linguistically acceptable: no

Sentence: He figured out that.
Linguistically acceptable: no

Sentence: The director sparkled the lights.
Linguistically acceptable: no

Sentence: Briana showed himself Justin.
Linguistically acceptable: no

Sentence: We were wondering who did you meet at the conference.
Linguistically acceptable: yes

Sentence: Oil gushed from the well.
Linguistically acceptable: yes

Sentence: Henry wanted to marry Fanny.
Linguistically acceptable: yes

Sentence: It was to the student that the teacher gave the best advice.
Linguistically acceptable: yes

Sentence: Ethel wishes to ask you some awkward questions.
Linguistically acceptable: ",1,1,<b>yes</b>
"Sentence: Bill seems to be obnoxious, but I don't think that Sam tends.
Linguistically acceptable: no

Sentence: I reviewed Joe's attempt to find Holly while you reviewed José's attempt to.
Linguistically acceptable: no

Sentence: It is this hat that I know the boy who is wearing.
Linguistically acceptable: no

Sentence: I inquired for John to like his beer.
Linguistically acceptable: no

Sentence: John spoke French intimately to Mary.
Linguistically acceptable: yes

Sentence: Most of her free time was spent attending concerts and plays or visiting museums and art galleries.
Linguistically acceptable: yes

Sentence: John would prefer to finish the oatmeal.
Linguistically acceptable: yes

Sentence: Marlene dressed herself.
Linguistically acceptable: yes

Sentence: Emma made Harriet some food.
Linguistically acceptable: ",1,1,<b>yes</b>
"Sentence: Even Sue said anything.
Linguistically acceptable: no

Sentence: Every essay she's written and that I've read is on that pile.
Linguistically acceptable: no

Sentence: We gave any senator enough opportunity and, sure enough, he succumbed to corruption.
Linguistically acceptable: no

Sentence: She thought it was easy for everyone would fit into the car.
Linguistically acceptable: no

Sentence: Whom did Bill leave.
Linguistically acceptable: yes

Sentence: I hunted the secret out of him.
Linguistically acceptable: yes

Sentence: Carla mopped under the furniture.
Linguistically acceptable: yes

Sentence: Shaving myself is difficult for me.
Linguistically acceptable: yes

Sentence: The window was broken with a hammer.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: The scissors is lost
Linguistically acceptable: no

Sentence: Maxwell isn't half the doctor.
Linguistically acceptable: no

Sentence: Donna fixed last night's leftovers into a sandwich.
Linguistically acceptable: no

Sentence: Your desk before, this girl in the red coat will put a picture of Bill on your desk before tomorrow.
Linguistically acceptable: no

Sentence: Nora sent the book from Paris.
Linguistically acceptable: yes

Sentence: I have six too many marbles.
Linguistically acceptable: yes

Sentence: John kept him behind the garage.
Linguistically acceptable: yes

Sentence: I want to explain exactly why the more you eat, the less you want.
Linguistically acceptable: yes

Sentence: The fugitive lay motionless in order to avoid discovery.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Conflict engenders.
Linguistically acceptable: no

Sentence: She speaks enough clearly to be understood.
Linguistically acceptable: no

Sentence: letter is on the table
Linguistically acceptable: no

Sentence: Her will put a picture of Bill on your desk before tomorrow.
Linguistically acceptable: no

Sentence: Mary didn't pick any of the flowers.
Linguistically acceptable: yes

Sentence: I think that Mort's a swell guy, and Lenny thinks so too.
Linguistically acceptable: yes

Sentence: I wondered had he left yet.
Linguistically acceptable: yes

Sentence: We told Tom that he should consult an accountant.
Linguistically acceptable: yes

Sentence: The guard marched the prisoners round the yard.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Gilgamesh failed often biology
Linguistically acceptable: no

Sentence: I saw the physics one.
Linguistically acceptable: no

Sentence: the person stand on my foot is heavy.
Linguistically acceptable: no

Sentence: We rummaged papers through the desk.
Linguistically acceptable: no

Sentence: John suddenly put the customers off.
Linguistically acceptable: yes

Sentence: He told Peter that I know a taller man than John, but Peter didn't believe it.
Linguistically acceptable: yes

Sentence: These plants may grow as much as 6 feet high.
Linguistically acceptable: yes

Sentence: They like their books.
Linguistically acceptable: yes

Sentence: Frank Churchill crossed the street.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: The director sparkled the lights.
Linguistically acceptable: no

Sentence: Steve pelted at Anna.
Linguistically acceptable: no

Sentence: Cynthia lunched at peaches.
Linguistically acceptable: no

Sentence: John gave Tom a book a record.
Linguistically acceptable: no

Sentence: I will force you to marry no one.
Linguistically acceptable: yes

Sentence: It would be possible for the president not to approve the bill.
Linguistically acceptable: yes

Sentence: We'll do it together, you and me.
Linguistically acceptable: yes

Sentence: She speaks too clearly.
Linguistically acceptable: yes

Sentence: Emma and Harriet were attacked yesterday.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: This is a problem that you'll be able to tell the folks up at corporate headquarters to buzz off if you solve.
Linguistically acceptable: no

Sentence: The politician denied how the opponent was poisoned.
Linguistically acceptable: no

Sentence: Traci gave the whale.
Linguistically acceptable: no

Sentence: John gave Bill of the book.
Linguistically acceptable: no

Sentence: I handed the ball to Reg.
Linguistically acceptable: yes

Sentence: They have no friend.
Linguistically acceptable: yes

Sentence: Rory will eat the muffins.
Linguistically acceptable: yes

Sentence: They think that she can do it.
Linguistically acceptable: yes

Sentence: Fiona might be here by 5 o'clock.
Linguistically acceptable: ",1,1,<b>yes</b>
"Sentence: He's fool.
Linguistically acceptable: no

Sentence: I blew up it.
Linguistically acceptable: no

Sentence: The consul's gift of himself to the gladiator.
Linguistically acceptable: no

Sentence: Gilgamesh doesn't ate the honey
Linguistically acceptable: no

Sentence: The boat sank.
Linguistically acceptable: yes

Sentence: I presented a solution to the problem yesterday.
Linguistically acceptable: yes

Sentence: One of the Jewish children is a spunky girl, who gave a black eye to the kid with the German roots before the start of the war.
Linguistically acceptable: yes

Sentence: Bill sang himself to sleep.
Linguistically acceptable: yes

Sentence: I am both expecting to get the job and of the opinion that it is a desirable one.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Marlene dressed her body.
Linguistically acceptable: no

Sentence: Whose tax did the nurse polish her trombone and the plumber compute?
Linguistically acceptable: no

Sentence: I wonder if on which shelve John will put the book.
Linguistically acceptable: no

Sentence: Susan whispered Rachel the news.
Linguistically acceptable: no

Sentence: On the windowsill is a flowering plant.
Linguistically acceptable: yes

Sentence: the book of poems from Blackwell by Robert Burns with a red cover takes a very long time to read.
Linguistically acceptable: yes

Sentence: I ate the sugar.
Linguistically acceptable: yes

Sentence: Many flags fluttered over the fort.
Linguistically acceptable: yes

Sentence: Pat was awarded the Golden Fleece Award and very upset about it.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Kim likes Lee, and to Ronnie.
Linguistically acceptable: no

Sentence: Which book he read the book was that one.
Linguistically acceptable: no

Sentence: He'll bring me one if he sees a hot dog.
Linguistically acceptable: no

Sentence: What Jason asked whether was the potion was ready
Linguistically acceptable: no

Sentence: Jaime danced a jig.
Linguistically acceptable: yes

Sentence: Italy borders France.
Linguistically acceptable: yes

Sentence: The cup broke.
Linguistically acceptable: yes

Sentence: Agamemnon attempted to behave well.
Linguistically acceptable: yes

Sentence: Kim alienated cats and beating his dog.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: The more John meets geniuses, the angrier he gets.
Linguistically acceptable: no

Sentence: The silversmith pounded on the metal flat.
Linguistically acceptable: no

Sentence: There tries to be warm in September.
Linguistically acceptable: no

Sentence: Cynthia lunched peaches.
Linguistically acceptable: no

Sentence: What did he reply?
Linguistically acceptable: yes

Sentence: Evan's every desire
Linguistically acceptable: yes

Sentence: Sheila married that tall a man.
Linguistically acceptable: yes

Sentence: John believes Bill to have slept.
Linguistically acceptable: yes

Sentence: They knew that pictures of each other would be on sale.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Which problem do you wonder whether John said that Mary solved?
Linguistically acceptable: no

Sentence: She knocked himself on the head with a zucchini.
Linguistically acceptable: no

Sentence: The senators to be certain that the president is telling a lie.
Linguistically acceptable: no

Sentence: Tom tried for Bill to ask a question.
Linguistically acceptable: no

Sentence: They think that she can do it.
Linguistically acceptable: yes

Sentence: All the boys should could go
Linguistically acceptable: yes

Sentence: I bought you a ticket for $5.
Linguistically acceptable: yes

Sentence: These are similar to the bottles.
Linguistically acceptable: yes

Sentence: Which article did Terry file papers without reading?
Linguistically acceptable: ",0,0,<strong>no</strong>
"Sentence: Would not the men enjoy that?
Linguistically acceptable: no

Sentence: Who is Ann going to send a picture to her teacher of, as soon as she gets home?
Linguistically acceptable: no

Sentence: I dislike it for him to tickle myself.
Linguistically acceptable: no

Sentence: He turned from a prince.
Linguistically acceptable: no

Sentence: There is believed to be a sheep in the park.
Linguistically acceptable: yes

Sentence: It was obvious that Plato loved Aster obvious.
Linguistically acceptable: yes

Sentence: I told Daniel that the exam was cancelled.
Linguistically acceptable: yes

Sentence: Would John hate that?
Linguistically acceptable: yes

Sentence: I want to try and buy some whiskey.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: I deny that that Bob has any money is certain.
Linguistically acceptable: no

Sentence: John can kicking the ball.
Linguistically acceptable: no

Sentence: John is a no more reliable fellow than Bill.
Linguistically acceptable: no

Sentence: The Joneses think himself the most wealthy guy on the block.
Linguistically acceptable: no

Sentence: The motor that Martha thinks that Joe replaced costs thirty dollars.
Linguistically acceptable: yes

Sentence: You have not enough money.
Linguistically acceptable: yes

Sentence: What place did you travel to?
Linguistically acceptable: yes

Sentence: Who gave what to whom?
Linguistically acceptable: yes

Sentence: She goes and buying some whiskey.
Linguistically acceptable: ",0,1,<strong>yes</strong>
"Sentence: You filed every paper without inspecting.
Linguistically acceptable: no

Sentence: John convinced there to be several firemen available.
Linguistically acceptable: no

Sentence: Has Calvin a bowl?
Linguistically acceptable: no

Sentence: John is prouder of having gone than John expected nobody to believe he would be.
Linguistically acceptable: no

Sentence: That the defendant had been rude was stoutly denied by his lawyer.
Linguistically acceptable: yes

Sentence: The more carefully he words the letter the safer he'll be.
Linguistically acceptable: yes

Sentence: What did you buy at the supermarket?
Linguistically acceptable: yes

Sentence: What Medea arranged was for her children to be poisoned.
Linguistically acceptable: yes

Sentence: Kim and Terry is happy.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: The politician denied how the opponent was poisoned.
Linguistically acceptable: no

Sentence: Susan found any book she had been looking for at Borders.
Linguistically acceptable: no

Sentence: Steve pelted acorns against Anna.
Linguistically acceptable: no

Sentence: The contestant, who is the judge's brother-in-law, who won the first prize sang dreadfully.
Linguistically acceptable: no

Sentence: The paper is readable.
Linguistically acceptable: yes

Sentence: The intrepid pirate and the fearful captain's mate sunk the galleon.
Linguistically acceptable: yes

Sentence: Phineas knows a girl who is behind Maxime.
Linguistically acceptable: yes

Sentence: That's how they do it.
Linguistically acceptable: yes

Sentence: Kim gave a dollar to Bobbie and a dime to Jean.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: The room was left angry.
Linguistically acceptable: no

Sentence: She thought it was likely that everyone to fit into the car.
Linguistically acceptable: no

Sentence: Someone did Medea poison.
Linguistically acceptable: no

Sentence: I didn't eat the ice cream and any cake.
Linguistically acceptable: no

Sentence: I consider John the best candidate.
Linguistically acceptable: yes

Sentence: Do not end a sentence with a preposition.
Linguistically acceptable: yes

Sentence: Jean is reluctant to leave.
Linguistically acceptable: yes

Sentence: Mike will sing if you will sing.
Linguistically acceptable: yes

Sentence: This girl in the red coat will put a picture of Bill in the mailbox and on your desk before tomorrow.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: John convinced the rice to be cooked by Bill.
Linguistically acceptable: no

Sentence: Harry says that Sally dislikes himself.
Linguistically acceptable: no

Sentence: They drank the pub.
Linguistically acceptable: no

Sentence: Maxwell isn't half the doctor that polished off the vodka.
Linguistically acceptable: no

Sentence: Bill rolled out of the room.
Linguistically acceptable: yes

Sentence: Toms drives the way that that man does.
Linguistically acceptable: yes

Sentence: The King of Rock and Roll's records led to dancing.
Linguistically acceptable: yes

Sentence: We are aware of the existing problems.
Linguistically acceptable: yes

Sentence: Put a picture of Bill on your desk before tomorrow, this girl in the red coat will put a picture of Bill on your desk before tomorrow.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: Jeff not must have eaten the deep fried muffin.
Linguistically acceptable: no

Sentence: The jeweller copied the ring with the name.
Linguistically acceptable: no

Sentence: The wall banged with the grocery cart.
Linguistically acceptable: no

Sentence: They said him to be rich.
Linguistically acceptable: no

Sentence: Cassandra has warned Agamemnon again.
Linguistically acceptable: yes

Sentence: These objections killed the proposal.
Linguistically acceptable: yes

Sentence: Some of them made as many errors as Joan.
Linguistically acceptable: yes

Sentence: Bill dried the clothes with a hair dryer.
Linguistically acceptable: yes

Sentence: Picture of Bill, this girl in the red coat will put a picture of Bill on your desk before tomorrow.
Linguistically acceptable: ",0,0,<strong>no</strong>
"Sentence: Mary noticed John's excessive appreciation of herself.
Linguistically acceptable: no

Sentence: I didn't eat any ice cream or Mary's cake.
Linguistically acceptable: no

Sentence: John placed the flute the table.
Linguistically acceptable: no

Sentence: I believe that the world is round strongly.
Linguistically acceptable: no

Sentence: You should always lock your door, no matter how fancy the hotel might be.
Linguistically acceptable: yes

Sentence: The screw which I've got to try and find holds the door to the frame.
Linguistically acceptable: yes

Sentence: The knee replacement candidate groaned up the stairs.
Linguistically acceptable: yes

Sentence: The dumplings which Sasha is gobbling down faster than I can reheat the meatballs are extremely tasty, if I do say so.
Linguistically acceptable: yes

Sentence: Ann bought a first edition of Richard III for $1000.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: The characters in Shakespeare's Twelfth Night lives in a world that has been turned upside-down.
Linguistically acceptable: no

Sentence: The silversmith pounded on the metal flat.
Linguistically acceptable: no

Sentence: John gave a present to the student and Mary did the same thing to the teacher.
Linguistically acceptable: no

Sentence: the boy likes themselves.
Linguistically acceptable: no

Sentence: It appears to be true that Harry likes girls.
Linguistically acceptable: yes

Sentence: I think that John likes his beer.
Linguistically acceptable: yes

Sentence: John refused the offer proudly.
Linguistically acceptable: yes

Sentence: They gave the reports which he had brought with him to me.
Linguistically acceptable: yes

Sentence: John became deadly afraid of flying.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: The money which I am discussing the claim that the company squandered amounts to $400,000.
Linguistically acceptable: no

Sentence: the boy likes themselves.
Linguistically acceptable: no

Sentence: Anson thought that himself was going to the club.
Linguistically acceptable: no

Sentence: few equipment is available.
Linguistically acceptable: no

Sentence: They represented Mary seriously as a genuine linguist.
Linguistically acceptable: yes

Sentence: Ellen talked with Helen.
Linguistically acceptable: yes

Sentence: Advantage will be taken of his offer.
Linguistically acceptable: yes

Sentence: People like lard.
Linguistically acceptable: yes

Sentence: What John promised is to be gentle.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: No student, and he wears socks, is a swinger.
Linguistically acceptable: no

Sentence: Susan did so the baker.
Linguistically acceptable: no

Sentence: John's quilt's upper right-hand corner has a hole.
Linguistically acceptable: no

Sentence: Louis was sent a book to.
Linguistically acceptable: no

Sentence: I bled him.
Linguistically acceptable: yes

Sentence: He thought that Dracula was the Prince of Darkness.
Linguistically acceptable: yes

Sentence: The farmer loaded apples into the cart.
Linguistically acceptable: yes

Sentence: John would, because he's such a nice guy, like that.
Linguistically acceptable: yes

Sentence: Henri wants to buy which books about cooking?
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: He could might go
Linguistically acceptable: no

Sentence: This is the problem that you'll beat the competition more easily, the sooner you solve.
Linguistically acceptable: no

Sentence: Whiskey do I drink.
Linguistically acceptable: no

Sentence: Tom got understood to have asked for a refund.
Linguistically acceptable: no

Sentence: The more articles he reads, the fewer people he thinks will go into linguistics.
Linguistically acceptable: yes

Sentence: John is prouder of having gone than people who don't know him would expect me to believe he would be.
Linguistically acceptable: yes

Sentence: The man who was arrested by Officer Bob went mad.
Linguistically acceptable: yes

Sentence: They went to the theater in London.
Linguistically acceptable: yes

Sentence: I will fix the computer for Carol.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: John meets often Mary.
Linguistically acceptable: no

Sentence: Tom claimed how much money she had spent.
Linguistically acceptable: no

Sentence: Sharon brought Willa breathless.
Linguistically acceptable: no

Sentence: Brenda met.
Linguistically acceptable: no

Sentence: The men chuckle
Linguistically acceptable: yes

Sentence: That's something I would have paid twice for.
Linguistically acceptable: yes

Sentence: Linda taped the label and the cover together.
Linguistically acceptable: yes

Sentence: People from Tucson think very highly of themselves.
Linguistically acceptable: yes

Sentence: Smith loaned a valuable collection of manuscripts to the library.
Linguistically acceptable: ",1,1,<b>yes</b>
"Sentence: Benjamin thought he would give the cloak to Lee and the cloak to Lee he gave.
Linguistically acceptable: no

Sentence: It is Ireland that he is going.
Linguistically acceptable: no

Sentence: Gilgamesh not left.
Linguistically acceptable: no

Sentence: The house is been remodeling.
Linguistically acceptable: no

Sentence: Ida hunted the woods for deer.
Linguistically acceptable: yes

Sentence: I wonder in which pocket it was that Kim had hidden the jewels.
Linguistically acceptable: yes

Sentence: John had carefully studied Russian.
Linguistically acceptable: yes

Sentence: John coughed himself awake on the bank of the lake where he and Bill had their play.
Linguistically acceptable: yes

Sentence: The paper is cut by Mary.
Linguistically acceptable: ",1,0,<strong>no</strong>
